Device Name (ID),Alarm Type,Fleet,Alarm Status,Begin Time,Start position,End Time,End position,Start details,End Details,Start Speed,End Speed,Reporting time,Alarm duration,Re-upload,Process User,Process Time,Process memo,Remark
AZL-907_EVO4(6063458289),Storage Error,ACUARIO,Alarm End,21/01/2026 17:38:53,"-78.551018,-6.991845",21/01/2026 17:38:53,"-78.551018,-6.991845",NO:sd1 ; State:L1_Damage ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 17:38:54,0 s,No,,,,Pending
AZL-907_EVO4(6063458289),Storage Error,ACUARIO,Alarm End,21/01/2026 17:38:53,"-78.551018,-6.991845",21/01/2026 17:38:53,"-78.551018,-6.991845",NO:hdd ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 17:38:54,0 s,No,,,,Pending
VDE-744_EVO(8042338363),Storage Error,HAGEMSA,Alarm End,21/01/2026 17:38:49,"-71.827362,-16.502125",21/01/2026 17:38:49,"-71.827362,-16.502125",NO:hdd ; State:L1_Damage ; satellites:12,,49.83 km/h,49.83 km/h,21/01/2026 17:38:51,0 s,No,,,,Pending
VCA-789_EVO(6062894229),Storage Error,M&P,Alarm End,21/01/2026 17:38:45,"-71.328613,-14.918248",21/01/2026 17:38:45,"-71.328613,-14.918248",NO:sd1 ; State:L1_Lost ; satellites:15,,27.25 km/h,27.25 km/h,21/01/2026 17:38:47,0 s,No,,,,Pending
V8W-721_EVO(6062896661),Storage Error,M&P_ORICA,Alarm End,21/01/2026 17:38:37,"-70.841484,-17.695551",21/01/2026 17:38:37,"-70.841484,-17.695551",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:19,,52.94 km/h,52.94 km/h,21/01/2026 17:38:39,0 s,No,,,,Pending
M8A-725_EVO4(6063459287),Storage Error,SAGITARIO,Alarm End,21/01/2026 17:38:36,"-78.557587,-6.987403",21/01/2026 17:38:36,"-78.557587,-6.987403",NO:sd1 ; State:L1_Lost ; satellites:18,,0.0 km/h,0.0 km/h,21/01/2026 17:38:37,0 s,No,,,,Pending
V0B-904_EVO(6063469138),Storage Error,M&P,Alarm End,21/01/2026 17:38:25,"-71.829803,-16.569223",21/01/2026 17:38:25,"-71.829803,-16.569223","NO:hdd ; State:L1_There are too many bad blocks in disk video storage, more than 20% ; satellites:20",,16.76 km/h,16.76 km/h,21/01/2026 17:38:26,0 s,No,,,,Pending
V9Q-842_EVO(5047556988),Storage Error,TRANSDIVE,Alarm End,21/01/2026 17:38:25,"-71.419434,-14.79629",21/01/2026 17:38:25,"-71.419434,-14.79629",NO:HDD ; State:L1_Damage ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 17:38:32,0 s,No,,,,Pending
BKM-742_EVO4(6063456135),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 17:38:24,"-75.095345,-15.222183",21/01/2026 17:38:24,"-75.095345,-15.222183",NO:hdd ; State:L1_Lost ; satellites:20,,11.48 km/h,11.48 km/h,21/01/2026 18:25:15,0 s,Yes,,,,Pending
T7Y-201_EVO4(6062898568),Storage Error,COPEMI,Alarm End,21/01/2026 17:38:22,"-78.478455,-6.972042",21/01/2026 17:38:22,"-78.478455,-6.972042",NO:hdd ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:20,,10.21 km/h,10.21 km/h,21/01/2026 17:38:23,0 s,No,,,,Pending
AYI-924_EVO4(9053063173),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 17:38:19,"-79.37178,-7.603127",21/01/2026 17:38:19,"-79.37178,-7.603127",NO:hdd ; State:L1_Damage ; satellites:19,,65.49 km/h,65.49 km/h,21/01/2026 17:38:20,0 s,No,,,,Pending
VCE-908_EVO4(3072925437),Storage Error,LIMA GAS,Alarm End,21/01/2026 17:38:18,"-71.786575,-16.525446",21/01/2026 17:38:18,"-71.786575,-16.525446",NO:sd1 ; State:L3_Cannot overwrite ; satellites:15,,54.2 km/h,54.2 km/h,21/01/2026 17:38:19,0 s,No,,,,Pending
T5N-486_EVO4(9053081829),Storage Error,DEYFOR2,Alarm End,21/01/2026 17:38:12,"-78.5243,-7.133662",21/01/2026 17:38:12,"-78.5243,-7.133662",NO:hdd ; State:L1_Damage ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 17:38:12,0 s,No,,,,Pending
BKJ-841_EVO(8048849173),Storage Error,NOATUM,Alarm End,21/01/2026 17:38:12,"-73.680801,-16.224079",21/01/2026 17:38:12,"-73.680801,-16.224079","NO:HDD ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:14",,65.97 km/h,65.97 km/h,21/01/2026 17:38:13,0 s,No,,,,Pending
V0Q-764_EVO(9053086323),Storage Error,MI KEYLA,Alarm End,21/01/2026 17:38:08,"-71.387665,-14.159734",21/01/2026 17:38:08,"-71.387665,-14.159734","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:11",,45.04 km/h,45.04 km/h,21/01/2026 17:38:10,0 s,No,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 17:38:07,"-76.152863,-13.245075",21/01/2026 17:38:07,"-76.152863,-13.245075",NO:HDD ; State:L1_Damage ; satellites:13,,48.74 km/h,48.74 km/h,21/01/2026 17:46:24,0 s,Yes,,,,Pending
V9Q-842_EVO(5047556988),Storage Error,TRANSDIVE,Alarm End,21/01/2026 17:38:04,"-71.419434,-14.79629",21/01/2026 17:38:04,"-71.419434,-14.79629",NO:HDD ; State:L1_Damage ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 17:38:06,0 s,No,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 17:38:03,"-76.152527,-13.244552",21/01/2026 17:38:03,"-76.152527,-13.244552",NO:sd1 ; State:L2_Disk pauses to write video: 3 consecutive pauses will be reported once ; satellites:13,,49.15 km/h,49.15 km/h,21/01/2026 17:46:24,0 s,Yes,,,,Pending
V9Q-842_EVO(5047556988),Storage Error,TRANSDIVE,Alarm End,21/01/2026 17:37:59,"-71.419434,-14.79629",21/01/2026 17:37:59,"-71.419434,-14.79629",NO:HDD ; State:L1_Damage ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 17:38:06,0 s,No,,,,Pending
V9O-784_EVO(8049383206),Storage Error,HAGEMSA,Alarm End,21/01/2026 17:37:55,"-71.788902,-16.525167",21/01/2026 17:37:55,"-71.788902,-16.525167",NO:sd3 ; State:L1_Lost ; satellites:12,,0.0 km/h,0.0 km/h,21/01/2026 17:37:56,0 s,No,,,,Pending
V9Q-842_EVO(5047556988),Storage Error,TRANSDIVE,Alarm End,21/01/2026 17:37:44,"-71.419434,-14.79629",21/01/2026 17:37:44,"-71.419434,-14.79629",NO:HDD ; State:L3_The disk cannot be mounted ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 17:37:45,0 s,No,,,,Pending
V9O-784_EVO(8049383206),Storage Error,HAGEMSA,Alarm End,21/01/2026 17:37:41,"-71.788902,-16.525167",21/01/2026 17:37:41,"-71.788902,-16.525167",NO:hdd ; State:L3_Cannot overwrite ; satellites:12,,0.0 km/h,0.0 km/h,21/01/2026 17:37:43,0 s,No,,,,Pending
V9C-705_EVO(6063454643),Storage Error,JULICES,Alarm End,21/01/2026 17:37:38,"-71.25856,-14.324048",21/01/2026 17:37:38,"-71.25856,-14.324048",NO:sd1 ; State:L1_Lost ; satellites:15,,53.87 km/h,53.87 km/h,21/01/2026 17:37:45,0 s,No,,,,Pending
V9C-705_EVO(6063454643),Storage Error,JULICES,Alarm End,21/01/2026 17:37:38,"-71.25856,-14.324048",21/01/2026 17:37:38,"-71.25856,-14.324048",NO:HDD ; State:L1_Lost ; satellites:15,,53.87 km/h,53.87 km/h,21/01/2026 17:37:45,0 s,No,,,,Pending
BKM-742_EVO4(6063456135),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 17:37:37,"-75.095161,-15.221717",21/01/2026 17:37:37,"-75.095161,-15.221717",NO:hdd ; State:L1_Damage ; satellites:20,,14.74 km/h,14.74 km/h,21/01/2026 18:25:15,0 s,Yes,,,,Pending
V9C-705_EVO(6063454643),Storage Error,JULICES,Alarm End,21/01/2026 17:37:23,"-71.256897,-14.322597",21/01/2026 17:37:23,"-71.256897,-14.322597",NO:sd1 ; State:L1_Damage ; satellites:14,,62.56 km/h,62.56 km/h,21/01/2026 17:37:25,0 s,No,,,,Pending
CBK-755_EVO(8045167181),Storage Error,DEFASA,Alarm End,21/01/2026 17:37:23,"-75.043015,-14.76627",21/01/2026 17:37:23,"-75.043015,-14.76627","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:19",,69.44 km/h,69.44 km/h,21/01/2026 17:40:00,0 s,No,,,,Pending
VCV-738_EVO(8044092919),Storage Error,ELIO,Alarm End,21/01/2026 17:37:20,"-72.101952,-17.001984",21/01/2026 17:37:20,"-72.101952,-17.001984","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:12",,9.43 km/h,9.43 km/h,21/01/2026 17:37:21,0 s,No,,,,Pending
BKM-742_EVO4(6063456135),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 17:37:20,"-75.094398,-15.221495",21/01/2026 17:37:20,"-75.094398,-15.221495",NO:hdd ; State:L2_Write block failed ; satellites:20,,16.13 km/h,16.13 km/h,21/01/2026 18:25:15,0 s,Yes,,,,Pending
M5S-030_EVO4(6063452225),Storage Error,AHORRO,Alarm End,21/01/2026 17:37:19,"-78.550323,-6.992303",21/01/2026 17:37:19,"-78.550323,-6.992303",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:18,,4.66 km/h,4.66 km/h,21/01/2026 17:37:20,0 s,No,,,,Pending
VCE-908_EVO4(3072925437),Storage Error,LIMA GAS,Alarm End,21/01/2026 17:37:18,"-71.780807,-16.52869",21/01/2026 17:37:18,"-71.780807,-16.52869",NO:sd1 ; State:L3_Cannot overwrite ; satellites:15,,18.64 km/h,18.64 km/h,21/01/2026 17:37:20,0 s,No,,,,Pending
AZL-907_EVO4(6063458289),Storage Error,ACUARIO,Alarm End,21/01/2026 17:37:11,"-78.551018,-6.991845",21/01/2026 17:37:11,"-78.551018,-6.991845",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 17:37:21,0 s,No,,,,Pending
CED-795_EVO(8049354744),Storage Error,CENTENARIO,Alarm End,21/01/2026 17:37:10,"-75.207939,-14.576408",21/01/2026 17:37:10,"-75.207939,-14.576408",NO:sd3 ; State:L1_Lost ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 17:37:13,0 s,No,,,,Pending
BUO-805_EVO(6063464501),Storage Error,SATURNO CATALINA HUANCA,Alarm End,21/01/2026 17:37:08,"-73.96965,-14.010772",21/01/2026 17:37:08,"-73.96965,-14.010772",NO:hdd ; State:L1_Lost ; satellites:8,,14.33 km/h,14.33 km/h,21/01/2026 17:37:10,0 s,No,,,,Pending
AUW-797_EVO4(9053065624),Storage Error,MULTITRAC,Alarm End,21/01/2026 17:37:05,"-77.14621,-11.793418",21/01/2026 17:37:05,"-77.14621,-11.793418",NO:sd1 ; State:L1_Damage ; satellites:18,,0.0 km/h,0.0 km/h,21/01/2026 17:37:05,0 s,No,,,,Pending
V9O-784_EVO(8049383206),Storage Error,HAGEMSA,Alarm End,21/01/2026 17:37:02,"-71.788536,-16.524586",21/01/2026 17:37:02,"-71.788536,-16.524586",NO:hdd ; State:L1_Lost ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 17:37:37,0 s,No,,,,Pending
BLI-905_EVO(9050384663),Storage Error,SATURNO ATACOCHA,Alarm End,21/01/2026 17:37:01,"0.0,0.0",21/01/2026 17:37:01,"0.0,0.0","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:0",,0.0 km/h,0.0 km/h,21/01/2026 17:37:02,0 s,No,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 17:37:00,"-77.367378,-11.424913",21/01/2026 17:37:00,"-77.367378,-11.424913",NO:hdd ; State:L1_Damage ; satellites:19,,30.65 km/h,30.65 km/h,21/01/2026 17:40:29,0 s,Yes,,,,Pending
F6Z-867_EVO4(8045173403),Storage Error,Primax_Gas,Alarm End,21/01/2026 17:36:55,"-76.918015,-12.019504",21/01/2026 17:36:55,"-76.918015,-12.019504",NO:sd1 ; State:L1_Damage ; satellites:18,,0.0 km/h,0.0 km/h,21/01/2026 17:36:55,0 s,No,,,,Pending
T7Y-201_EVO4(6062898568),Storage Error,COPEMI,Alarm End,21/01/2026 17:36:45,"-78.478172,-6.970509",21/01/2026 17:36:45,"-78.478172,-6.970509",NO:hdd ; State:L3_Cannot overwrite ; satellites:19,,9.56 km/h,9.56 km/h,21/01/2026 17:36:51,0 s,No,,,,Pending
BEY-908_EVO(6063465102),Storage Error,LIBERTAD,Alarm End,21/01/2026 17:36:37,"-71.40004,-14.80826",21/01/2026 17:36:37,"-71.40004,-14.80826",NO:HDD ; State:L1_Damage ; satellites:8,,0.0 km/h,0.0 km/h,21/01/2026 17:36:39,0 s,No,,,,Pending
BYA-716_EVO(8046899576),Storage Error,SATURNO CATALINA HUANCA,Alarm End,21/01/2026 17:36:29,"-73.969475,-14.01087",21/01/2026 17:36:29,"-73.969475,-14.01087",NO:hdd ; State:L1_Lost ; satellites:7,,15.46 km/h,15.46 km/h,21/01/2026 17:36:31,0 s,No,,,,Pending
BKM-742_EVO4(6063456135),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 17:36:22,"-75.092041,-15.22089",21/01/2026 17:36:22,"-75.092041,-15.22089",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:18,,17.66 km/h,17.66 km/h,21/01/2026 18:25:15,0 s,Yes,,,,Pending
BVT-947_EVO(9053658436),Storage Error,TRANSCORD,Alarm End,21/01/2026 17:36:12,"-77.013718,-12.038928",21/01/2026 17:36:12,"-77.013718,-12.038928",NO:HDD ; State:L1_Lost ; satellites:17,,53.76 km/h,53.76 km/h,21/01/2026 17:36:43,0 s,No,,,,Pending
M8A-853_EVO4(9053068453),Storage Error,G&S SERVICIOS,Alarm End,21/01/2026 17:36:09,"-78.566612,-6.98604",21/01/2026 17:36:09,"-78.566612,-6.98604","NO:hdd ; State:L1_There are too many bad blocks in disk video storage, more than 20% ; satellites:20",,0.0 km/h,0.0 km/h,21/01/2026 17:36:10,0 s,No,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 17:36:07,"-78.959938,-8.20391",21/01/2026 17:36:07,"-78.959938,-8.20391",NO:hdd ; State:L1_Damage ; satellites:14,,31.91 km/h,31.91 km/h,22/01/2026 05:57:21,0 s,Yes,,,,Pending
V9C-705_EVO(6063454643),Storage Error,JULICES,Alarm End,21/01/2026 17:36:04,"-71.249847,-14.315588",21/01/2026 17:36:04,"-71.249847,-14.315588",NO:sd1 ; State:L1_Lost ; satellites:15,,34.02 km/h,34.02 km/h,21/01/2026 17:36:10,0 s,No,,,,Pending
V9C-705_EVO(6063454643),Storage Error,JULICES,Alarm End,21/01/2026 17:36:04,"-71.249847,-14.315588",21/01/2026 17:36:04,"-71.249847,-14.315588",NO:HDD ; State:L1_Lost ; satellites:15,,34.02 km/h,34.02 km/h,21/01/2026 17:36:10,0 s,No,,,,Pending
M3W-807_EVO4(9053068404),Storage Error,YANACOCHA_CAMIONETAS,Alarm End,21/01/2026 17:36:03,"-78.55011,-6.992033",21/01/2026 17:36:03,"-78.55011,-6.992033",NO:sd1 ; State:L1_Damage ; satellites:10,,30.54 km/h,30.54 km/h,21/01/2026 17:36:04,0 s,No,,,,Pending
V9O-784_EVO(8049383206),Storage Error,HAGEMSA,Alarm End,21/01/2026 17:35:53,"-71.788536,-16.524586",21/01/2026 17:35:53,"-71.788536,-16.524586",NO:hdd ; State:L1_Lost ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 17:37:52,0 s,No,,,,Pending
V9O-784_EVO(8049383206),Storage Error,HAGEMSA,Alarm End,21/01/2026 17:35:53,"-71.788536,-16.524586",21/01/2026 17:35:53,"-71.788536,-16.524586",NO:sd3 ; State:L1_Lost ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 17:37:52,0 s,No,,,,Pending
V9C-705_EVO(6063454643),Storage Error,JULICES,Alarm End,21/01/2026 17:35:49,"-71.248741,-14.31479",21/01/2026 17:35:49,"-71.248741,-14.31479",NO:sd1 ; State:L1_Damage ; satellites:15,,36.46 km/h,36.46 km/h,21/01/2026 17:35:51,0 s,No,,,,Pending
V9Q-842_EVO(5047556988),Storage Error,TRANSDIVE,Alarm End,21/01/2026 17:35:38,"-71.419434,-14.79629",21/01/2026 17:35:38,"-71.419434,-14.79629",NO:HDD ; State:L1_Lost ; satellites:10,,0.0 km/h,0.0 km/h,21/01/2026 17:35:40,0 s,No,,,,Pending
BVT-947_EVO(9053658436),Storage Error,TRANSCORD,Alarm End,21/01/2026 17:35:38,"-77.015923,-12.04252",21/01/2026 17:35:38,"-77.015923,-12.04252",NO:HDD ; State:L1_Damage ; satellites:18,,44.56 km/h,44.56 km/h,21/01/2026 17:35:48,0 s,No,,,,Pending
BHH-935_EVO4(8045474009),Storage Error,Primax_Gas,Alarm End,21/01/2026 17:35:33,"-76.624664,-12.71661",21/01/2026 17:35:33,"-76.624664,-12.71661",NO:sd1 ; State:L1_Damage ; satellites:15,,87.15 km/h,87.15 km/h,21/01/2026 17:35:34,0 s,No,,,,Pending
BBP-764_EVO(8045168304),Storage Error,HTP,Alarm End,21/01/2026 17:35:18,"-72.741959,-16.593168",21/01/2026 17:35:18,"-72.741959,-16.593168","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:12",,47.08 km/h,47.08 km/h,21/01/2026 17:38:31,0 s,Yes,,,,Pending
AYI-924_EVO4(9053063173),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 17:35:00,"-79.371452,-7.572585",21/01/2026 17:35:00,"-79.371452,-7.572585",NO:hdd ; State:L1_Damage ; satellites:20,,59.81 km/h,59.81 km/h,21/01/2026 17:35:01,0 s,No,,,,Pending
ASF-884_EVO4(9053069386),Storage Error,MULTITRAC,Alarm End,21/01/2026 17:35:00,"-78.489777,-7.174072",21/01/2026 17:35:00,"-78.489777,-7.174072",NO:hdd ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 17:35:24,0 s,No,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 17:34:57,"-76.141075,-13.231098",21/01/2026 17:34:57,"-76.141075,-13.231098",NO:HDD ; State:L1_Damage ; satellites:12,,45.78 km/h,45.78 km/h,21/01/2026 17:46:24,0 s,Yes,,,,Pending
AJM-725_EVO4(9050384200),Storage Error,EL PROGRESO,Alarm End,21/01/2026 17:34:57,"-78.895561,-6.829673",21/01/2026 17:34:57,"-78.895561,-6.829673",NO:sd1 ; State:L1_Damage ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 18:03:29,0 s,Yes,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 17:34:50,"-77.377144,-11.409433",21/01/2026 17:34:50,"-77.377144,-11.409433",NO:hdd ; State:L1_Damage ; satellites:20,,57.27 km/h,57.27 km/h,21/01/2026 17:40:26,0 s,Yes,,,,Pending
M7W-862_EVO4(6063453884),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 17:34:47,"-78.498222,-7.17404",21/01/2026 17:34:47,"-78.498222,-7.17404",NO:hdd ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 17:35:46,0 s,No,,,,Pending
BKM-742_EVO4(6063456135),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 17:34:45,"-75.088318,-15.22219",21/01/2026 17:34:45,"-75.088318,-15.22219",NO:hdd ; State:L1_Damage ; satellites:20,,12.98 km/h,12.98 km/h,21/01/2026 17:34:47,0 s,No,,,,Pending
AYI-924_EVO4(9053063173),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 17:34:37,"-79.373032,-7.569688",21/01/2026 17:34:37,"-79.373032,-7.569688",NO:hdd ; State:L1_Lost ; satellites:20,,55.29 km/h,55.29 km/h,21/01/2026 17:34:37,0 s,No,,,,Pending
V9C-705_EVO(6063454643),Storage Error,JULICES,Alarm End,21/01/2026 17:34:30,"-71.24324,-14.31322",21/01/2026 17:34:30,"-71.24324,-14.31322",NO:sd1 ; State:L1_Lost ; satellites:15,,17.31 km/h,17.31 km/h,21/01/2026 17:34:40,0 s,No,,,,Pending
V9C-705_EVO(6063454643),Storage Error,JULICES,Alarm End,21/01/2026 17:34:30,"-71.24324,-14.31322",21/01/2026 17:34:30,"-71.24324,-14.31322",NO:HDD ; State:L1_Lost ; satellites:15,,17.31 km/h,17.31 km/h,21/01/2026 17:34:42,0 s,No,,,,Pending
BXZ-809_EVO(8046899352),Storage Error,SATURNO CERRO LINDO,Alarm End,21/01/2026 17:34:26,"-76.754005,-12.458828",21/01/2026 17:34:26,"-76.754005,-12.458828","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:7",,0.0 km/h,0.0 km/h,21/01/2026 17:34:28,0 s,No,,,,Pending
AYI-924_EVO4(9053063173),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 17:34:24,"-79.373932,-7.568072",21/01/2026 17:34:24,"-79.373932,-7.568072",NO:sd1 ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:20,,58.97 km/h,58.97 km/h,21/01/2026 17:34:24,0 s,No,,,,Pending
BEY-908_EVO(6063465102),Storage Error,LIBERTAD,Alarm End,21/01/2026 17:34:22,"-71.40004,-14.80826",21/01/2026 17:34:22,"-71.40004,-14.80826",NO:HDD ; State:L1_Lost ; satellites:8,,0.0 km/h,0.0 km/h,21/01/2026 17:34:29,0 s,No,,,,Pending
BZI-810_EVO4(8048895267),Storage Error,COSISE,Alarm End,21/01/2026 17:34:15,"-75.208801,-14.570327",21/01/2026 17:34:15,"-75.208801,-14.570327","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:12",,54.44 km/h,54.44 km/h,21/01/2026 17:34:10,0 s,No,,,,Pending
V9C-705_EVO(6063454643),Storage Error,JULICES,Alarm End,21/01/2026 17:34:15,"-71.242615,-14.312962",21/01/2026 17:34:15,"-71.242615,-14.312962",NO:sd1 ; State:L1_Damage ; satellites:15,,18.27 km/h,18.27 km/h,21/01/2026 17:34:17,0 s,No,,,,Pending
ASF-884_EVO4(9053069386),Storage Error,MULTITRAC,Alarm End,21/01/2026 17:34:05,"-78.489777,-7.174072",21/01/2026 17:34:05,"-78.489777,-7.174072",NO:hdd ; State:L1_Damage ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 17:34:05,0 s,No,,,,Pending
T5N-486_EVO4(9053081829),Storage Error,DEYFOR2,Alarm End,21/01/2026 17:34:01,"-78.5243,-7.133662",21/01/2026 17:34:01,"-78.5243,-7.133662",NO:hdd ; State:L1_Lost ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 17:34:01,0 s,No,,,,Pending
BSY-931_EVO4(8045174195),Storage Error,Primax_Gas,Alarm End,21/01/2026 17:33:44,"-77.127182,-11.870408",21/01/2026 17:33:44,"-77.127182,-11.870408",NO:sd1 ; State:L1_Damage ; satellites:11,,11.43 km/h,11.43 km/h,21/01/2026 17:33:45,0 s,No,,,,Pending
BVT-947_EVO(9053658436),Storage Error,TRANSCORD,Alarm End,21/01/2026 17:33:30,"0.0,0.0",21/01/2026 17:33:30,"0.0,0.0","NO:HDD ; State:L2_The disk is written slowly, causing the cached data to be overwritten ; satellites:0",,0.0 km/h,0.0 km/h,21/01/2026 17:37:00,0 s,Yes,,,,Pending
BPD-940_EVO4(9053067125),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 17:33:25,"-78.972282,-8.194155",21/01/2026 17:33:25,"-78.972282,-8.194155",NO:sd1 ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:16,,42.12 km/h,42.12 km/h,22/01/2026 05:57:20,0 s,Yes,,,,Pending
BLI-834_EVO(9050382253),Storage Error,SATURNO ATACOCHA,Alarm End,21/01/2026 17:33:21,"0.0,0.0",21/01/2026 17:33:21,"0.0,0.0",NO:sd1 ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:0,,0.0 km/h,0.0 km/h,21/01/2026 17:33:22,0 s,No,,,,Pending
BLI-834_EVO(9050382253),Storage Error,SATURNO ATACOCHA,Alarm End,21/01/2026 17:33:21,"0.0,0.0",21/01/2026 17:33:21,"0.0,0.0",NO:HDD ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:0,,0.0 km/h,0.0 km/h,21/01/2026 17:33:23,0 s,No,,,,Pending
CCB-733_EVO4(6063461143),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 17:33:20,"-78.202599,-9.969049",21/01/2026 17:33:20,"-78.202599,-9.969049",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:19,,69.85 km/h,69.85 km/h,21/01/2026 18:50:05,0 s,Yes,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 17:33:09,"-76.137634,-13.218899",21/01/2026 17:33:09,"-76.137634,-13.218899","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:12",,48.84 km/h,48.84 km/h,21/01/2026 17:46:23,0 s,Yes,,,,Pending
BSK-745_EVO(8045173718),Storage Error,HAGEMSA,Alarm End,21/01/2026 17:33:03,"-71.077805,-15.825648",21/01/2026 17:33:03,"-71.077805,-15.825648",NO:hdd ; State:L1_Lost ; satellites:20,,68.76 km/h,68.76 km/h,21/01/2026 17:33:09,0 s,No,,,,Pending
BKV-771_EVO4(9050380562),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 17:33:01,"-79.509727,-7.343895",21/01/2026 17:33:01,"-79.509727,-7.343895",NO:hdd ; State:L1_Damage ; satellites:12,,0.0 km/h,0.0 km/h,21/01/2026 17:33:00,0 s,No,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 17:32:39,"-77.390251,-11.410798",21/01/2026 17:32:39,"-77.390251,-11.410798",NO:hdd ; State:L1_Lost ; satellites:20,,37.2 km/h,37.2 km/h,21/01/2026 17:40:25,0 s,Yes,,,,Pending
